"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"log_lambda[138]",0.210958831972853,0.410191535605821,-0.586482539060659,-0.0781102593858414,0.228739193296398,0.48516176039407,1.00299077998307,1.02900120467722,110
"log_lambda[139]",0.902816856045121,0.409481893741224,0.119740984945181,0.608069592375475,0.922642107644468,1.18395797018334,1.68049811579816,1.03238162075487,110
"log_lambda[140]",-0.26607612373712,0.410366450470591,-1.06139891490333,-0.55493624813502,-0.258110528598052,0.0133298097122168,0.523941098942059,1.0258175701389,130
"log_lambda[141]",0.941315432390981,0.309540871038538,0.355974855215055,0.73097877054133,0.941919818368478,1.15000340773053,1.55053673084416,1.00608473482596,450
"log_lambda[142]",-0.107328419239683,0.314298839503796,-0.71898611391117,-0.314071725366454,-0.103724484286902,0.0934226302160992,0.51797606080743,1.00376402485463,810
"log_lambda[143]",1.18186680132244,0.312751600589643,0.576779238683174,0.969487087111344,1.18418532132286,1.39479218247064,1.78713572839878,1.00803659606358,330
"log_lambda[144]",0.425359372492938,0.318420448626012,-0.203097883879884,0.218647861136344,0.426241106637907,0.634037299651944,1.06882752733639,1.00509938068644,550
"log_lambda[145]",0.417149773160687,0.315923530225261,-0.192500246665355,0.206901900773595,0.418610568151928,0.632150457460136,1.034904019813,1.00533218195286,520
"log_lambda[146]",1.29494715857748,0.215089807520613,0.864327723523233,1.15167233682239,1.30146945170411,1.44662465418313,1.6954055954665,1.0056228454391,1800
"log_lambda[147]",0.107656813655521,0.23386940530712,-0.362757905237982,-0.049127811734874,0.11569227720628,0.269003822995909,0.551883770151641,1.00320444442457,2500
"log_lambda[148]",1.62511068619863,0.215836557179787,1.18857884462376,1.48109979203518,1.63142454699494,1.77787734528001,2.02175103048155,1.00514521501657,1800
"log_lambda[149]",0.0858439181194902,0.235852711700219,-0.405937627318097,-0.068909269191204,0.0927313980558167,0.243370990476968,0.537981404286998,1.0029493793538,4000
"log_lambda[150]",0.418560905757832,0.219565004642626,-0.0325218065744304,0.273128625639156,0.428001219290994,0.570229417004152,0.835077806100931,1.00416259624415,2400
"log_lambda[151]",-0.10155774500744,0.239863543738787,-0.584228513253039,-0.251541393139821,-0.0966890550464359,0.0618063572563122,0.353495620807115,1.00375592226796,2200
"log_lambda[152]",1.31800082601466,0.179010747610989,0.970102576644735,1.19966943262027,1.31551848473369,1.43450156416605,1.67932828135715,1.00237123489544,1600
"log_lambda[153]",0.545989210649196,0.197092758607635,0.160572757712301,0.416548043897393,0.549234351648246,0.679520468744825,0.928750527095269,1.00142442686504,2700
"log_lambda[154]",1.92479658990101,0.175163178498694,1.58157645754637,1.80717042966378,1.92350660391292,2.04605094128225,2.26616689715041,1.00414437555293,700
"log_lambda[155]",0.802044766116622,0.195173398799015,0.420646378581836,0.672103007921197,0.803434270584393,0.934763693363456,1.18047910776477,1.00191199947212,2100
"log_lambda[156]",0.80340461780052,0.182684409976531,0.438265714033512,0.681447107543103,0.802166503013675,0.92370435348572,1.16579457258517,1.001234192294,3800
"log_lambda[157]",0.516900818216753,0.202654277762787,0.115432080490647,0.381028979429863,0.510749407622392,0.656621071810855,0.914577948883859,1.00162900078662,4000
"log_lambda[158]",1.71357061469839,0.194536988757133,1.33083393826648,1.58613146500326,1.71155981051902,1.84133102993258,2.09933098974497,1.00605162809813,1000
"log_lambda[159]",1.00585335003832,0.202772749204686,0.586742864019613,0.876568390579373,1.00745931045411,1.13617641000424,1.40746659519473,1.00451198492701,1700
