"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_lambda[521]",1.00656076166054,0.00961680896723435,0.215950650364443,0.580977167485976,0.870734487049768,0.995163336945991,1.14374039024948,1.43369020906046,504.251332397735,1.00023263099917
"log_lambda[522]",0.39120887447756,0.0145068628588489,0.236385686204929,-0.0555519784757761,0.24248381164576,0.383889032044941,0.549191406926617,0.848631176602975,265.518838553802,1.00164052326706
"log_lambda[523]",0.828892895283525,0.00957855013300405,0.2192171610484,0.411597570325943,0.686378421622525,0.831056275032088,0.963858319999349,1.26174895616903,523.78076433034,0.997173606872674
"log_lambda[524]",0.676089097853954,0.014576402539337,0.231685802516969,0.244959645660505,0.520232924514376,0.680386189958608,0.825303048101991,1.14415003011655,252.637686992137,0.999168823370686
"log_lambda[525]",0.812022091832346,0.0101305871694958,0.215489673410303,0.415307736612427,0.673937456977455,0.812893781853293,0.949077858517287,1.23465244965005,452.463645447603,0.995166921102467
"log_lambda[526]",1.05998599585752,0.0101470291478285,0.227109042899344,0.618824481882219,0.904968242619983,1.04984106825916,1.21982473531154,1.51756008897487,500.946144339541,0.994668983396505
"log_lambda[527]",0.686888729960717,0.0107898435028107,0.226197055793798,0.245614884140494,0.533451911699935,0.687369402640234,0.831879201206904,1.1020327394984,439.484542034871,0.996041389023061
"log_lambda[528]",0.756123279934874,0.0103155237329787,0.235749813893493,0.314800368764668,0.602958736371137,0.749796152953449,0.911879479092098,1.25839091518206,522.30015169193,0.998030697181111
"log_lambda[529]",0.622712911329056,0.0109567621390275,0.228648342081729,0.181554029434199,0.479592844951341,0.627645968957719,0.760272476580443,1.04829066787038,435.483441236942,0.996957940304523
"log_lambda[530]",0.0478663411754411,0.0199177305842625,0.447841292627237,-0.88842903071865,-0.253159289080695,0.0662715662776994,0.37697440760228,0.856258637031047,505.555177040791,0.995672222460811
"log_lambda[531]",-1.17507483820584,0.0216648973807061,0.462457381478302,-2.11506269600083,-1.50243912044848,-1.14083469139322,-0.843146534181864,-0.344318036424831,455.648724673239,0.991491183556823
"log_lambda[532]",-0.340293958962227,0.0193107386697488,0.461218311610281,-1.26218612685111,-0.665260058008534,-0.306118869781531,0.00716720569561229,0.488063036693566,570.447012475783,0.994025280735561
"log_lambda[533]",-0.4548765435716,0.0212659989567266,0.466483007208514,-1.38388538893516,-0.757529505559092,-0.425249605395302,-0.142068276751343,0.406878757537753,481.171703643807,0.993823505316032
"log_lambda[534]",-0.270153385423777,0.0183231332922811,0.4416513984412,-1.18473804204247,-0.570293012909003,-0.250861899191352,0.0313591241898047,0.543946454298565,580.97806801461,0.994076904337726
"log_lambda[535]",-0.10350283727359,0.0204209091140479,0.455022744959716,-1.03786331413979,-0.433102523061167,-0.0862769437895924,0.225308445476198,0.692456768357918,496.496358056353,0.99379303756331
"log_lambda[536]",-0.502917411487771,0.0197603552781052,0.454266863871919,-1.42011185715639,-0.802883874252174,-0.487740992738174,-0.152663256735324,0.336360873668378,528.484945111858,0.994083259561111
"log_lambda[537]",-0.13292870749448,0.0205849631690586,0.449124567322535,-1.11655938597603,-0.426101926252183,-0.127019505179711,0.190106366243803,0.671547639249918,476.02902634741,0.995886292684327
"log_lambda[538]",-0.312859091735192,0.0204179028823817,0.451600932097368,-1.28219391591384,-0.613574072290426,-0.305728551131557,0.0201846126426068,0.474582445689601,489.201062632482,0.995111803359841
"log_lambda[539]",-3.83849285281914,0.0287232256962046,0.802181767896016,-5.43727417999227,-4.36014352617163,-3.75439045990308,-3.21651571690702,-2.51772973866752,779.972251847358,0.997223192238754
"log_lambda[540]",-3.79991827259546,0.0281722673394365,0.801156163343714,-5.38882185015476,-4.34177211499997,-3.76063532753048,-3.18373186556489,-2.48351932444994,808.706165733366,0.997533017503548
"log_lambda[541]",-4.46084654045761,0.0282645454544701,0.798692847326212,-6.09191631156531,-5.00640960995058,-4.42980011186586,-3.84570733880958,-3.11109178444329,798.501210896436,0.997011020495226
"log_lambda[542]",-3.89803030147517,0.0284168043338219,0.795383433972626,-5.44936552105476,-4.42951556687475,-3.84473875666265,-3.30029245404434,-2.58315829100886,783.434349041861,0.996946376742886
"log_lambda[543]",-3.57977575070283,0.0296013044638047,0.798370600012283,-5.18781878361552,-4.09981628237432,-3.54868273089948,-2.96911817752406,-2.23424953944284,727.423574439527,0.99602705548539
"log_lambda[544]",-3.57742825384392,0.0297823770513767,0.804874136855075,-5.16417371543948,-4.10187006685172,-3.56096096205095,-2.9570932094167,-2.26723105986208,730.360419754698,0.99605064857601
"log_lambda[545]",-3.55302858128174,0.0277247151143899,0.792136807868903,-5.1670863816226,-4.0883714750085,-3.52072482058443,-2.96834486870495,-2.28116518876488,816.330838924275,0.996411175812404
"log_lambda[546]",-3.43500386713815,0.0280595166148077,0.807752425400837,-5.03722942246695,-3.98112661535224,-3.40981502065464,-2.83332284029026,-2.09927076149488,828.697772045739,0.997160346052526
"log_lambda[547]",-3.56841423574397,0.027699321973876,0.794836289417717,-5.11828599940667,-4.13604435509556,-3.53202884925204,-2.942425397196,-2.24928397218765,823.411820986298,0.996788696207197
"log_lambda[548]",-1.10436679792692,0.0140770730086593,0.336479608406921,-1.74081725432646,-1.34699592971296,-1.08744394521652,-0.858222943435422,-0.486993448524106,571.337557449781,0.999644659261428
"log_lambda[549]",-1.27998898302764,0.0161476982265393,0.347832326133417,-1.98391929390295,-1.52251446969758,-1.25604334936175,-1.02891824312903,-0.672769203162111,464.000697164071,1.00166446989097
"log_lambda[550]",-1.08706198995642,0.0138675399676177,0.353539997437458,-1.82979829244419,-1.31845052712652,-1.08414162283811,-0.823885048654836,-0.480736697394982,649.9474682969,0.997641095511098
"log_lambda[551]",-1.15285441039636,0.0151429028682996,0.365136859837197,-1.88764406900825,-1.4131121493733,-1.13001669119345,-0.861813808510609,-0.509301064877248,581.424167023427,0.999180955343765
