ensemble_forecast_posterior_2017,ensemble_forecast_posterior_2019,ensemble_forecast_posterior_2020,ensemble_forecast_posterior_2022,ensemble_forecast_posterior_2023,ensemble_forecast_posterior_2024
7273.671626,7187.05219,4828.436459,3389.99499,4780.138133,6407.302886
7703.330404,6460.797458,5415.8174,3091.280393,5326.234843,6408.664358
9800.093407,7580.116613,6740.432158,3778.517479,5835.555479,6410.093334
9795.469062,7684.85507,5809.436278,4354.741817,6067.219837,6410.628079
8237.867796,7209.163123,4964.942263,4435.251924,6021.906828,6411.771498
7902.620796,7385.562657,4881.452604,4309.306057,6351.204663,6412.690569
10737.70624,6031.986636,5333.603921,3419.98018,5408.214652,6416.005388
7702.481536,7024.733452,5137.233534,3973.977231,5107.572498,6417.154381
8161.012891,7572.144333,5555.073044,3762.639141,6663.534294,6418.220159
8224.327787,6954.765074,5186.151598,5257.457172,6377.874742,6419.357739
10098.37521,7153.915313,5101.389575,3993.362644,5680.568736,6420.972934
7088.939418,6472.223331,4978.06694,4028.907691,5140.650022,6421.995201
10582.24819,6928.181308,6896.667054,3896.870271,6381.789848,6423.327284
11690.45131,5332.642859,4835.134767,3712.101147,5262.366254,6425.182707
10622.98009,6052.432624,6019.348261,3727.242734,4924.513204,6426.713903
6712.40891,6236.427451,6114.492147,4031.042684,6962.293429,6428.283831
7129.428714,8317.064999,5638.076464,3805.040388,7100.851437,6428.859844
8154.970243,6430.724726,4755.094728,6880.265156,5033.173864,6430.154857
7755.673655,7379.981774,4068.451805,3745.122417,4444.037405,6430.848957
8175.255561,7111.28338,5904.092734,4253.167481,6665.520204,6432.155675
8813.277065,5896.839331,3600.072665,4248.984207,5001.739615,6434.941798
7364.645276,6809.495911,4819.725137,4679.043758,5509.023553,6436.449665
7106.546787,7126.979891,5800.726675,3321.595775,4215.632765,6438.424818
8117.560992,6345.693959,6000.590673,4875.189765,6395.882153,6440.747147
8735.214646,5955.778935,5200.955249,3164.766134,6325.824228,6445.084695
9000.4358,7022.85223,4931.442739,3557.969817,4927.914061,6446.386379
9300.008619,7326.734032,5030.672166,2813.857614,4954.011732,6448.484738
9041.711732,5586.086447,5596.89038,5771.105638,6327.578822,6449.49227
8730.767227,5842.308037,5666.140585,4136.208037,4580.715856,6451.276292
7627.919246,6811.803837,5377.784715,4093.669192,6216.96636,6452.720535
7754.754249,6465.279694,4584.84349,4372.897347,5889.879254,6454.925035
10354.98293,7088.31435,4679.89876,3931.625027,4924.584248,6458.472305
9341.500827,6884.280857,7761.808953,4061.106884,5297.058162,6459.488181
11495.68703,6174.299879,4805.222579,3484.06568,6900.49002,6459.881112
7927.754707,7388.626814,7031.021609,4642.962765,5753.661839,6461.051312
6050.725238,7867.23215,5294.555402,4740.785405,6518.329372,6461.943032
8449.753121,6865.760706,7365.366507,3633.176044,6118.174817,6462.875729
7482.534036,6232.586707,5330.940955,4934.590456,5009.860699,6464.170474
8497.57417,6150.106482,6295.404187,3741.38943,7591.414345,6466.285298
7919.32584,6739.681355,5515.530791,4289.759859,6676.72927,6468.192016
7640.476246,7086.74045,5201.780533,3715.566622,5835.82347,6469.730793
8853.743711,4637.931237,5777.129533,4903.534579,5308.50733,6471.872087
6662.498381,8536.311081,5190.217622,3919.746036,4952.220537,6473.039122
8869.376507,5736.208948,4596.648502,4536.813748,4693.25893,6473.734621
7565.578774,5300.13994,5120.628974,4999.437621,6506.753494,6475.769003
9414.885651,6963.821492,6383.690699,4370.115773,5821.620399,6476.734742
7720.515274,5195.382905,7643.705494,3551.224025,5106.289137,6477.932231
6547.5903,7049.860895,6053.481748,3330.765996,6766.794048,6479.572981
9032.923664,6748.94659,6145.984459,4380.256378,4371.408266,6480.505849
8119.719174,8015.122593,8104.283522,3423.31248,4622.486959,6481.680556
10392.12453,6730.512441,7139.41309,4154.358487,5251.937774,6483.302138
7315.172778,8235.865555,5613.25371,3530.013526,6025.95688,6484.471471
11593.38689,8378.353553,5178.866081,4717.496106,6495.139837,6485.993256
9598.509319,5270.838034,5509.651173,4490.038662,5675.760947,6487.342287
6604.150852,8550.838103,6473.576053,4670.666044,4660.588383,6488.595411
8538.775043,6485.4377,6065.547867,4446.497566,5343.291243,6490.119893
9506.838517,6638.844472,5256.69172,4909.767285,4849.900418,6491.909541
7330.81493,6755.778472,4487.368078,4268.11072,5730.515103,6494.055996
8768.750845,7884.062587,5231.220829,4003.32072,5871.819315,6496.044496
8369.967645,6205.84096,6580.287248,5068.769532,5166.977671,6497.663799
6873.222699,7045.982453,5643.28476,3406.047031,4475.284481,6498.717234
7729.956811,6182.754003,6065.504803,3915.309725,4527.770338,6500.325161
8897.11709,7736.25994,4972.250069,3865.113737,4611.067534,6501.690469
8724.763141,5496.646462,6673.495555,3809.071418,4475.271721,6502.534806
8455.608017,6557.990521,4327.605712,5015.122205,5400.645316,6503.187044
7818.449638,5775.825367,5092.613752,4143.01653,4587.34081,6504.227819
7140.31135,7968.501347,4910.330794,6300.665049,5182.638083,6507.641469
10166.84413,5656.503054,4906.382953,3867.409003,5633.517373,6508.375019
7755.406037,5697.483455,5379.747249,3627.890393,8196.346615,6509.472891
8638.557635,7183.959165,6640.917638,4186.050211,6337.880732,6511.32016
8116.535237,6504.556694,5578.501953,4449.686748,6328.912412,6513.096483
6790.955366,6984.137037,5471.912001,4254.816604,4621.666046,6513.716236
7396.506089,6156.144396,5705.916521,3257.024693,5439.7379,6514.567081
8559.326036,6713.086033,5208.314004,3692.373565,9577.687447,6515.614035
8320.331318,8466.9638,5376.94222,3586.375052,4746.021128,6517.765634
6386.458577,5625.887459,5533.642984,3816.59778,5765.680233,6519.51775
8512.875129,6186.275804,5619.423902,4145.945175,5675.500517,6521.687826
8705.876769,6174.866581,6085.723483,3283.855723,6077.52869,6523.7761
9820.6595,5204.08792,4463.325348,4219.044182,4534.377777,6524.505415
9241.748981,6410.032534,5499.987682,5519.041262,5380.679977,6525.293075
7181.169013,5786.06316,4252.968658,3432.42761,6716.586668,6528.729345
6602.136918,8419.403183,5236.314554,3720.316935,4552.992754,6530.117064
6699.479623,6994.40334,7189.811679,4213.772835,4984.916981,6531.915798
9545.884353,6802.774024,7947.698018,4159.801295,5086.570276,6535.223641
7146.182707,6444.087045,5961.234957,3504.754967,4212.28852,6536.409964
8595.219885,6347.558684,5225.907182,4079.859409,6548.527362,6537.35558
10061.20557,7949.211476,5529.931998,3209.081832,5960.588022,6538.567569
9532.426699,6482.678346,5626.306515,4217.064198,5593.622982,6539.529971
10564.47617,9617.321479,6934.45624,3310.406579,3878.666097,6541.185077
7372.472257,10983.44728,6226.548099,4010.013805,5789.415351,6543.910612
7785.941024,6031.878184,6424.897877,3427.692087,5441.822631,6545.412195
7016.147679,7212.530369,4457.186494,4146.013203,6165.757581,6547.349776
8804.329774,6479.416932,6319.374244,4380.894869,5236.080879,6549.228388
8534.488085,7792.531552,5979.95338,3188.208226,5267.889843,6549.914541
7274.691819,7129.79978,5764.820224,3250.615179,5938.559543,6552.145397
7142.007367,7503.120224,4598.633026,3279.909845,4766.582593,6553.475139
10508.02273,7080.776127,5300.3539,4195.852556,5735.754862,6554.178649
7768.892671,7139.278837,5176.066925,4879.296007,5059.54057,6555.079839
9383.30688,7637.622423,5550.42938,4185.645864,4885.237937,6557.215859
9105.962168,6761.395279,5280.925635,3521.527688,6497.379565,6558.079537
6768.770088,7525.592033,6443.86607,4583.452201,5299.788898,6560.737381
7086.366896,6189.190979,6274.64038,3894.099904,5586.637513,6563.015116
7366.937099,13330.12144,5515.88443,5410.915635,5632.915053,6564.904937
6655.119817,7039.981557,5063.4394,5005.153385,4554.025651,6567.363611
9888.248579,6963.325986,5157.968781,3638.931966,4911.001591,6568.739629
7465.110961,7019.200901,5094.891617,4084.98296,6418.905277,6570.645226
9388.423886,6492.557387,4717.698493,3403.401884,5164.774561,6573.4885
7196.438592,7601.71062,5724.285416,3499.101724,5864.646191,6574.716911
9093.31825,6098.422057,6975.260725,4621.549782,7860.365714,6576.166994
8463.418699,8581.316143,4905.414133,4879.858102,4739.724109,6576.649514
7526.814533,9182.839948,6015.724816,3050.600845,4501.947138,6580.337025
6901.677747,7991.882765,5055.780744,4370.438746,6209.361995,6581.678586
8824.119635,6701.799714,6453.718398,4298.223656,4663.070345,6583.255712
6948.735669,8228.36858,5528.13579,5653.224477,5377.791746,6584.429619
8760.911223,7282.993664,6015.199687,4639.212617,4945.517216,6587.203613
9176.392012,7115.174583,4011.688259,4267.913804,5508.983663,6588.051097
9494.744914,6511.951396,5474.307813,5513.160458,5815.827447,6589.930269
8502.796796,6499.820777,3970.666017,4164.972328,5786.623339,6590.852529
7830.720152,7884.752574,4450.096949,2976.536944,5683.222391,6593.961439
8593.867419,9242.57728,5370.003871,4906.560007,4714.411235,6595.095959
7415.734799,7101.268904,4799.842754,4860.121526,5255.607334,6596.233375
10620.62091,6130.493751,7311.896679,3744.500547,4790.072749,6597.356322
7538.846386,6769.111312,5079.948488,3261.812893,4410.698544,6599.318269
7726.115391,6072.738949,5760.268331,4808.327395,5078.578777,6600.249563
8664.362963,8488.446614,4954.960804,4142.438251,4870.868859,6601.058817
8285.314462,6282.914838,7390.857559,4609.723529,4868.467132,6603.802457
8931.9508,7198.357505,5625.024772,4236.596266,6393.158898,6605.23769
6916.037734,6341.778709,6693.33538,5176.67948,4817.621283,6606.419758
8170.229747,8012.740574,4675.560603,3339.981571,5068.795999,6607.970064
9949.429713,6363.383948,6375.138155,4573.463243,4767.926794,6609.769509
8878.221564,6542.381066,5228.007737,3571.890269,4598.651481,6611.079424
8428.20757,5730.64,4800.209187,4703.006442,4253.249393,6613.581949
7874.276452,6841.461386,5316.241455,3271.663553,5186.181257,6618.878821
8686.243969,6751.878627,5721.486779,5089.78477,5270.277688,6619.769947
8565.432789,8426.854377,5428.286743,3507.259302,5981.167196,6620.662866
8536.170443,6113.416454,5616.681195,4066.311128,5938.4654,6621.596888
9046.784238,7818.943551,4462.024315,4457.394703,5509.161698,6623.091183
8018.134555,6959.113171,4716.655111,4532.306867,3731.546906,6626.054046
8872.31531,6005.281225,5373.911365,5260.02406,4239.882521,6627.401163
7715.25319,7043.967839,5663.730097,4578.020191,3520.239989,6629.456851
8070.823383,7141.441251,7282.931629,4139.114949,5653.91617,6630.433543
6625.934365,6604.852041,5536.297242,3871.266516,4864.098385,6631.779052
8718.431921,6658.629751,4447.669652,5146.09516,6914.134183,6635.31161
7804.478275,6672.936382,5973.259632,3654.129045,5073.916567,6636.229117
12132.86631,7106.215666,6842.701614,4102.458695,6739.600786,6637.193372
7380.198541,7850.732836,6192.390734,5048.892985,5266.810381,6638.191232
6966.840828,5840.25345,5096.692503,3173.683657,4904.869768,6639.387651
10371.87342,7331.206727,5899.725345,4042.658111,6757.642876,6642.600031
8058.863605,7699.939367,5219.767793,4207.943823,6335.346311,6644.277618
9559.773068,6949.971268,7201.19315,4085.30456,6077.24499,6647.269025
7417.885403,8223.003814,3852.469513,3626.594511,5117.963556,6649.101971
8130.97653,5307.18134,6495.538063,4179.00436,5891.566914,6650.138016
6374.49274,7535.259964,6700.672938,5876.342579,5545.394456,6652.612835
8111.073595,6798.907001,4976.982164,4839.330267,5935.570533,6654.753265
6994.994606,6363.793054,5975.598293,4234.257117,6489.353638,6655.409378
6961.143855,7204.779163,6662.177434,5519.723893,4590.436789,6657.711485
11759.2825,6964.723891,4834.859763,4587.997337,4406.48478,6658.317137
9682.74912,6551.252711,5232.651361,4958.510886,6043.312854,6660.112792
8404.912226,4976.307912,4968.829838,4549.449216,4953.063703,6661.889926
8338.408389,7766.395764,5525.421961,4188.042714,4894.930132,6664.360833
8136.65794,6006.691996,5599.629671,3823.866506,5644.811045,6666.080021
8460.232635,7638.062697,6402.399927,3954.048862,5366.142345,6667.850863
8841.645305,6179.196286,5950.944075,3638.956811,5626.302621,6669.212693
9980.03149,7452.134242,6015.904014,4133.489527,6563.329805,6671.638274
8892.335594,8602.117002,5122.093888,3124.334531,6562.079204,6673.975721
8257.938513,6769.997457,6160.698629,3400.243185,5105.990905,6674.658577
8555.026594,6390.747376,7208.561204,5023.849101,5082.432583,6677.029767
10606.62879,8476.173075,5395.406898,3895.073291,4584.05645,6678.589741
9314.607957,6875.12348,5501.720512,4109.012811,5215.60692,6681.864728
6943.198385,8035.858533,5500.674876,4541.516936,4307.708691,6682.817648
8698.188369,6799.327416,4743.554388,3482.060072,6862.978205,6685.465714
8109.657035,7449.765713,5672.883282,4331.514565,5475.786056,6687.694116
8588.460391,8599.595167,5146.358324,3910.464726,6333.9919,6688.835888
9084.884283,5827.372247,5834.76782,3389.849521,6069.254416,6690.471656
9710.906882,6957.310988,6640.507838,5274.121167,4388.376207,6692.823089
7954.598812,6840.983903,4345.569306,4479.327142,3990.826842,6693.92766
8415.887022,8789.306723,6277.76137,3943.585037,6144.608389,6697.27468
6436.324894,7181.540811,6884.793151,4338.837066,4149.68658,6698.472615
9352.841678,8171.334525,5335.029981,4848.832675,3912.762476,6700.4606
5830.491245,8171.342556,5515.773592,4295.085685,5434.689126,6702.65148
6060.364733,8658.150283,6762.895249,4519.694073,7376.989573,6704.638212
8369.865108,8359.606981,6190.585663,3939.061748,5574.246795,6706.390704
9681.525872,7611.898395,6644.962423,3794.400698,5838.382482,6707.605674
5910.256737,7206.423692,5649.799764,3642.471593,5487.020154,6709.193937
7261.670234,9836.9488,3946.464036,5380.079286,6701.996995,6710.758543
5903.303206,5732.064391,5027.184768,4873.398711,5169.101362,6711.733948
8239.694373,6877.636051,6577.696817,4633.99501,4917.957249,6715.033033
8631.021133,5312.370509,4937.27935,5363.681975,5155.202642,6716.478146
7794.837149,6880.067485,4504.722344,4681.383502,5761.59122,6717.522557
8778.141198,7055.087597,4987.681719,3534.756673,5596.662337,6719.923499
6562.952992,7418.008634,6198.10289,3375.218533,5952.270041,6721.330202
7056.116557,6074.274405,6264.889145,3411.770514,5650.450493,6723.796119
6374.887139,6201.176082,4843.401453,2967.244189,5318.991154,6725.175745
7058.153586,6009.096405,5776.189888,4012.305151,5719.717237,6726.864939
7196.809011,7059.293288,4625.016446,5618.155416,3619.334811,6727.500366
7554.462927,6319.368523,5368.862597,4307.054224,5134.916395,6729.083413
8873.885454,6280.066921,5679.129786,4738.403724,5233.278511,6731.24168
8791.595366,5570.719579,5706.394101,3990.135348,4801.189343,6732.859847
8473.621884,8369.723442,4187.18319,5901.499492,4745.678809,6735.080131
9956.538641,5695.855027,7919.95866,3678.762879,5803.777926,6735.943168
8751.296079,6280.456014,4804.02023,4341.203903,6040.581959,6737.761154
8013.134707,6850.602434,7776.191108,4581.08155,5700.326203,6738.461383
8288.29111,6980.615531,5061.010169,3867.271502,3755.050526,6740.710244
7502.037417,6413.849773,6340.599994,3555.820644,4899.016419,6742.401792
7233.758012,6672.737321,4598.786612,3459.940729,5303.834617,6743.111515
7598.19845,7369.251058,5024.605035,5006.420621,5011.044253,6745.016132
13042.8163,8236.462463,4012.936383,4053.300917,8123.654367,6746.64625
6881.892266,8860.542895,4116.549316,3137.834356,4996.478854,6748.608163
7217.716711,6670.074298,5619.460448,4022.665808,5996.980224,6749.897052
9160.748459,8231.047585,6039.544965,4636.282243,7450.87811,6751.48628
7619.701451,6109.405769,4761.648912,3947.089197,6650.105931,6752.185178
6295.868891,6989.199899,5684.288498,4497.422337,4611.816748,6754.934509
6707.959992,8348.519408,5731.760316,4313.155913,5326.350684,6757.297939
8141.742464,9907.687271,3952.234421,4362.32709,4875.330518,6761.519131
7774.772764,8182.816239,4857.433093,4236.460616,5610.9587,6762.772333
8043.700474,7603.519843,4991.692747,3571.328513,4312.543374,6764.072187
5440.798496,9481.616533,6146.984975,5678.871648,6342.800381,6764.727499
6374.024851,8298.344072,4341.447207,4443.820721,5044.475582,6767.66851
7454.990412,8308.517039,4820.61835,4418.603836,4590.061367,6768.934557
6976.461634,7479.818244,6084.504523,3551.231534,5294.864143,6770.714836
6962.132858,6388.846653,5511.034744,3650.976059,6556.765824,6773.390555
8737.041816,6802.860331,6338.27121,3958.177474,5580.487844,6774.84002
8733.835393,7190.031961,4890.824073,4248.95816,6691.269061,6777.071853
9107.498281,6565.961196,4064.031689,3881.459449,6977.731371,6779.004246
8151.804399,6657.37905,5968.292899,3607.132686,4817.809925,6779.459461
9978.854016,5734.919176,5557.034121,3658.976132,6346.295152,6780.805672
7808.177122,5399.178827,5463.882813,5364.853584,4983.253253,6781.83139
7965.71823,6564.660444,5373.222576,5015.137046,6474.730343,6783.888711
8090.268862,7339.952285,6039.661579,4583.484683,6504.660839,6786.087927
7601.781109,5939.502161,4824.749853,3823.666499,5039.186099,6788.820785
8106.634049,7741.729382,5041.312949,6258.150373,5460.410025,6791.20035
7461.406718,5265.323857,5832.225578,3275.147366,4909.122258,6793.515998
8214.746551,7089.025502,6015.352597,4021.69276,5712.873783,6795.498263
8407.510364,6524.339659,5586.205443,3595.241193,4674.184954,6796.819714
6658.898415,6716.724507,7047.53692,3462.831907,6409.9579,6798.400702
6723.478866,7576.367227,5818.545807,3741.882937,5097.85574,6799.288137
5936.720371,9526.438295,5639.513107,4626.857676,4750.08729,6800.924997
7665.11092,7295.656274,6361.962506,3310.084683,4831.397468,6803.644139
8865.854347,8801.57162,6098.282082,4064.560887,5025.453049,6804.321541
8219.940154,6639.752227,6707.280994,4351.187722,5192.273136,6805.579456
7070.933687,4813.340108,5344.416706,3366.362541,6567.081298,6809.044253
9535.616203,7651.091044,5688.353909,4405.131305,5200.763656,6810.25951
11535.93753,6531.225915,6040.965182,3963.327183,4475.939206,6813.848599
10450.53962,7238.250447,4192.880382,4502.53988,6540.100768,6814.471449
8773.306415,7397.673049,5688.497653,3104.420725,5218.500934,6815.294083
8437.325105,7024.899287,5908.777803,3467.971198,4860.869236,6817.010739
7957.801939,7008.97628,5623.514813,3802.988839,5300.901667,6818.627731
9896.892706,8985.7449,6427.842617,3301.945884,6934.965971,6820.522673
9986.178019,8834.333662,5570.040532,4768.728251,4641.529089,6823.281064
9458.397904,5744.545654,5598.572,5183.892784,5601.085289,6824.563649
9457.168714,5608.900444,4567.757503,3592.965864,4872.350301,6828.122844
8154.99475,9558.904328,5433.679693,3753.654705,5152.587307,6829.306526
8686.825446,7198.192514,5452.730974,4969.48863,5862.9644,6834.181451
6052.082693,7218.781736,4418.829785,5243.516598,4176.330411,6838.190042
9541.055163,7190.433306,6050.196069,4830.624776,6032.139026,6839.481194
8269.259867,8716.203018,5654.344941,4145.453731,4192.663339,6840.898329
7311.739586,7136.667684,6656.182479,4178.11079,5853.232266,6841.823973
8479.251323,5804.908988,5115.609156,3376.676945,5982.169011,6844.8149
7836.38591,7370.339083,6477.826208,4049.802595,5118.78202,6847.374971
8160.7244,6754.8504,6201.163759,3003.242875,4969.807902,6848.858004
12010.07029,6638.141853,5129.406535,3928.341716,4630.542208,6850.171105
9056.219966,5629.826247,4240.866085,3331.982451,6142.162426,6852.021794
6625.943269,7410.24714,6801.99073,3807.515595,6003.765579,6853.604204
6353.715807,6171.569928,6645.64694,4792.929425,5397.287302,6854.936652
6972.14108,6862.827094,6091.257725,4326.751955,7350.018249,6858.19498
7865.040168,8061.275896,5194.430312,4130.070841,4981.143782,6859.531507
9502.628127,6862.084295,6603.325257,4020.704441,5224.335407,6860.966774
8322.099187,6972.053979,6185.861642,5111.579129,3529.575471,6862.403572
7538.257458,5914.813976,5534.684325,3891.713314,6017.644353,6863.404075
6593.05142,7515.901579,5044.160166,4566.19645,4651.15418,6864.832211
6309.446367,7835.981884,6074.034642,2874.418577,6510.572069,6866.621782
7635.663208,10443.33716,5694.626652,3204.468497,4360.64075,6868.391564
6282.790642,5676.69271,5214.345467,4296.68612,4693.093211,6870.353275
8993.830758,6614.892478,4856.671586,4595.692774,5168.480477,6871.353976
7489.663927,6708.77895,4559.113547,3697.717946,4804.807193,6874.533247
8512.100104,6598.168182,5088.248144,4408.669938,4893.156986,6876.302965
8499.001741,5366.505025,6270.892211,4240.760685,5211.688097,6877.421863
7932.460551,7182.206739,4252.01392,4690.112513,5473.284434,6880.951269
8898.533697,4857.537854,5485.119958,4463.221301,6006.792129,6883.469147
6764.229546,6267.814344,5756.729471,5301.539224,5637.732995,6885.814068
8620.905183,6814.064464,4840.297561,4233.287005,6162.585685,6888.444589
8997.893492,8459.770812,5710.029311,3953.98752,6795.841183,6892.257139
9987.157214,5865.510092,5318.955135,4653.883591,5135.410428,6893.486164
7693.299815,5760.678043,5349.604295,3463.527617,6127.060591,6896.261737
7867.650741,6590.408582,4528.060214,4263.205045,5099.309283,6899.230107
7748.077003,6757.450297,5841.464947,4302.302986,5198.331542,6901.613968
8803.555686,6980.583227,4772.169508,4157.985034,5476.032077,6902.997209
5803.572665,5339.338418,5598.135379,3016.527661,4899.721525,6903.880577
8019.805668,5591.94862,4677.993803,4052.363604,5638.506195,6905.394765
9061.719086,9095.047549,4390.608552,3508.032227,4521.606987,6909.928076
7823.327218,7736.526321,5641.794029,3433.333181,5355.451815,6912.568429
7886.026724,7555.318344,5685.626957,4637.106047,6169.852543,6914.883359
9118.174591,7333.216656,5609.602238,3233.778685,5386.154613,6916.798089
9590.869844,7412.840314,5718.068525,4442.567511,6116.820481,6918.886959
8816.304881,5859.902743,7222.287692,3171.087443,4861.769325,6920.231059
7348.093385,5052.946686,5377.183397,3652.466596,4699.117815,6921.395339
7486.414544,5455.48107,4904.372419,3735.116379,4087.640303,6923.974009
5939.283579,5583.504335,7128.932402,4782.013261,6739.343471,6926.164957
8224.535007,4682.244226,5636.484591,4504.600543,5083.262391,6926.742512
9329.793991,9931.506784,5586.21424,4827.847111,5398.882713,6927.640862
8430.63611,6461.107245,6609.302721,3542.624588,4929.487496,6933.184865
5624.642756,6136.20666,6689.025053,3606.300537,4989.823475,6933.558294
7139.969533,4863.680267,7741.801374,3980.370512,4963.021097,6935.801778
9253.95934,8870.646645,4422.402237,4237.401101,4905.522208,6937.579435
7955.439825,9049.699579,5564.336473,4174.217098,4242.845719,6939.503778
12962.19757,6341.216363,5030.848674,4834.161889,6349.53743,6940.551769
7450.805311,7489.160004,5898.027936,3775.426257,4377.455917,6942.357842
6555.415143,7769.060834,7060.864793,4468.302329,4565.41004,6946.717031
9946.969845,6205.671761,5913.009774,4198.828068,6201.929766,6949.368415
7994.532883,6140.429255,5601.691708,5677.870793,5721.286758,6951.047283
9211.217255,7736.893413,5384.151873,4509.37951,5972.107343,6952.82614
10582.50441,6552.772628,5084.730332,4282.892745,4496.894526,6956.633213
7847.281598,8379.152411,5971.962791,3261.792066,4370.04025,6957.375431
8470.575088,7392.349102,4611.678663,4098.590069,4445.151293,6958.591809
8664.523715,6501.438058,5720.958614,3447.565679,6283.961236,6961.889103
7299.360649,6506.325257,4479.353388,3068.143178,5106.7258,6962.766399
8294.846965,6676.682926,5146.888366,4356.735379,4767.807212,6965.240155
7886.388645,7673.500539,5163.865979,4118.226733,4734.153172,6967.628279
10463.83043,8720.955027,5684.605067,4396.060779,5430.804139,6968.863667
8715.176117,9081.163023,4636.245986,4100.221444,4682.144196,6971.229444
6351.712491,7742.264084,6028.544796,3369.832031,5456.016583,6972.182349
7747.180507,8548.030535,5037.155287,4449.997479,5814.65085,6972.74703
9753.472041,6061.723364,5290.979391,4104.423042,5345.00755,6974.150874
9641.7944,5715.673289,6847.289954,4091.640299,5158.973608,6975.592116
9475.274494,5924.363249,4767.743048,4009.54891,6404.285332,6978.258157
8369.291538,5753.083096,5194.456992,4396.163371,6931.110297,6979.221719
8678.081795,7188.898331,4593.194243,4049.361459,5216.419538,6980.694482
8235.073836,6420.737013,5396.122087,4156.632656,5880.214038,6981.896504
6186.700598,6536.771128,5638.829403,4037.189064,6467.095376,6982.838565
6873.200324,6168.838058,5336.885919,3803.481598,6195.402777,6985.494436
9064.318294,11032.5466,4449.164412,3831.217997,4901.126445,6986.589078
8533.558513,7781.701169,5835.182221,4625.06166,5650.480441,6989.814697
8984.109725,8332.67421,5122.684714,2934.362046,5098.454188,6992.950405
11851.54863,6142.120198,5108.544274,4252.998064,4501.247762,6994.061082
7063.372213,5940.763723,5888.641092,3544.823204,5817.868986,6997.013475
10002.12026,6398.658661,5631.177567,3942.266281,4988.801745,7000.058809
8143.12664,6007.435717,5147.127133,3455.627452,5514.391932,7002.526371
8756.233115,6096.152011,5531.085087,4660.819865,6791.857007,7006.559517
9349.829122,5835.415138,5852.612917,4122.817528,6034.004813,7008.233781
8577.875579,6014.649477,4051.699118,3537.466537,4775.144821,7010.527589
8131.749647,5931.114346,5225.292775,4346.091933,5829.615361,7012.990336
6955.49999,8105.179438,6906.94195,3928.203689,5017.215607,7014.919605
8731.847875,6062.688571,4268.548241,3762.957042,4813.844218,7016.396097
8115.22038,6478.856457,5516.013253,4157.507618,4664.087985,7018.798265
8000.006907,6768.201767,5504.769034,3888.555768,4687.383689,7020.11287
9338.369311,8516.382934,5643.885832,3664.442016,4334.304849,7023.537034
10565.2659,6879.037971,4096.131561,4194.871425,5261.334944,7024.662233
6975.840207,8012.505147,5418.656557,3762.373738,5341.503234,7027.946771
9990.847248,7293.237129,5027.566157,3338.930409,7265.837118,7030.188933
9278.869571,8423.450387,4467.811388,3269.357211,5994.097255,7032.065023
7854.838853,5843.840022,6167.537979,3707.032994,5500.771599,7034.500639
8704.733123,6081.828981,5069.69546,4145.437448,5721.941359,7037.753804
7423.194185,6867.754993,5678.078134,3498.972931,6122.861629,7040.019727
7615.416616,7722.11505,4227.743921,4553.845443,5398.463987,7042.701301
8192.666488,6099.287708,6078.458538,3378.797146,5085.153828,7044.521863
8231.565451,6052.563085,4687.958823,3811.860601,6430.209664,7047.786235
8123.066435,8045.25242,5203.75174,4126.620028,4457.294305,7049.989842
7036.248539,7294.509697,5140.166618,3589.551004,5246.165906,7051.738596
7382.409845,7294.792053,5217.408987,4636.114712,4759.426606,7054.588376
8174.1186,7614.144468,5785.168194,3907.194717,5051.659582,7056.518065
7749.136214,7427.700683,5023.922712,4687.984291,5296.537572,7058.040573
9203.458791,7288.218194,4579.368175,4407.958164,7127.883401,7059.775609
8440.596291,5414.433295,4720.575957,3819.056547,5409.738219,7061.937472
6848.364889,7894.537723,4898.292612,3166.722908,5386.617992,7064.575992
6871.983048,6170.454497,5494.972934,4362.337061,5177.930476,7066.06622
9472.172095,6751.938103,4672.431987,4205.406874,5167.245401,7069.387616
10517.87974,6384.222776,5262.693961,3414.05278,5085.643764,7070.832586
6580.619602,6972.808443,5490.567291,3146.95471,4479.128301,7073.105856
7330.01797,7485.112437,6515.038426,3668.874354,4909.470421,7076.768997
7693.716469,7097.952225,5810.342545,3681.265689,5167.489055,7078.336934
10066.44055,7744.531732,6325.068179,3984.446231,4590.90649,7081.683523
8371.915273,7128.32731,5695.918835,5355.023833,5751.247326,7083.038206
7045.532083,5944.125243,4287.792633,5100.413358,5451.239545,7086.294309
6436.817032,6359.464849,4548.447227,4280.013654,5636.459056,7091.051368
8902.086628,6914.090974,6346.879487,3611.679072,4199.070501,7093.854354
7834.338773,6969.288155,4642.750787,3922.229028,5019.122094,7097.165583
7550.04592,7729.140564,7006.135079,4067.09078,5080.579284,7098.716643
7959.098846,7717.939203,4660.464913,2984.26344,4958.240618,7100.505753
10183.68006,5410.130962,6434.312616,4000.412714,4150.813095,7103.423812
8309.790634,7849.945098,6221.028779,4255.308486,5580.710177,7107.621407
10438.46931,5702.185921,5345.563744,4337.113531,5530.686721,7113.14117
8875.026984,7091.138566,5797.620891,3342.560321,6968.662445,7114.143672
8816.130885,8239.457654,5643.812847,3917.717358,5256.578683,7116.417399
9225.397921,8045.637473,4330.189569,4356.056111,5380.879161,7117.837332
7724.155076,7796.010916,6635.361949,5245.130871,5226.053631,7119.316937
8320.599788,7403.749309,4947.795786,3168.731879,6212.103794,7121.872778
